Date,Open,High,Low,Close,Next_Day_Return,Target,Daily_Return,SMA_5,SMA_10,SMA_20,SMA_50,Momentum_10,RSI_14,MACD,MACD_Signal,Volatility_20
2023-03-15,17166.45,17211.35,16938.9,16972.15,0.0007924747306615,1,-0.004174661010484915,17234.45,17400.525,17545.0225,17758.718,-331.7999999999993,33.28164038942023,-174.88523245249235,-125.04159194888655,0.007663044521314679
2023-03-16,16994.65,17062.45,16850.15,16985.6,0.0067380604747551,1,0.0007924747306615743,17113.65,17353.995000000003,17493.510000000002,17733.779000000002,-465.3000000000029,34.6431388588623,-192.41083081486067,-138.5154397220814,0.007507250502680122
2023-03-17,17111.8,17145.8,16958.15,17100.05,-0.0065292206747932,0,0.006738060474755114,17051.079999999998,17331.81,17446.72,17714.921000000002,-221.85000000000218,39.72872026734814,-194.81908217210366,-149.77616821208585,0.007766979055681153
2023-03-20,17066.6,17066.6,16828.35,16988.4,0.0070106661015751,1,-0.0065292206747932235,17017.9,17271.215,17398.93,17694.845999999998,-605.9499999999971,38.88675096206707,-203.3922810169861,-160.4993907730659,0.007797695843050143
2023-03-21,17060.4,17127.7,17016.0,17107.5,0.002595352915388,1,0.007010666101575191,17030.739999999998,17210.82,17362.075,17679.807,-603.9500000000007,44.68867439911317,-198.2904592456871,-168.05760446759012,0.00805789760888277
2023-03-22,17177.45,17207.25,17107.85,17151.9,-0.0043726934042292,0,0.0025953529153881494,17066.690000000002,17150.57,17328.335,17660.821,-602.5,41.4414930158003,-188.49170476110157,-172.14442452629243,0.008123029166399143
2023-03-23,17097.4,17205.4,17045.3,17076.9,-0.0077209563796709,0,-0.0043726934042293,17084.95,17099.3,17304.465,17644.076,-512.6999999999971,42.76346880907371,-184.64947028160168,-174.64543367735428,0.007520968642571809
2023-03-24,17076.2,17109.45,16917.35,16945.05,0.0023989306611666,1,-0.007720956379670962,17053.950000000004,17052.515,17276.155,17625.063000000002,-467.8500000000022,29.084525190052858,-190.05285386282776,-177.72691771444897,0.007652697373818726
2023-03-27,16984.3,17091.0,16918.55,16985.7,-0.0020016837692882,0,0.0023989306611666983,17053.41,17035.655000000002,17252.15,17607.613,-168.59999999999854,25.41080806369642,-188.87769451634813,-179.9570730748288,0.007700332553468296
2023-03-28,17031.75,17061.75,16913.75,16951.7,0.0076098562386073,1,-0.0020016837692883316,17022.25,17026.495,17230.1,17587.515,-91.59999999999854,22.63771475320422,-188.5167839797432,-181.6690152558117,0.007673666376796513
2023-03-29,16977.3,17126.15,16940.6,17080.7,0.0163371524586228,1,0.0076098562386073265,17008.010000000002,17037.35,17218.9375,17571.232,108.54999999999927,32.21872816212442,-175.7950816051416,-180.4942285256777,0.007862391852393558
2023-03-31,17210.35,17381.6,17204.65,17359.75,0.0022062529702328,1,0.016337152458622883,17064.579999999998,17074.765,17214.379999999997,17557.361,374.15000000000146,48.266866664492724,-141.5641742563239,-172.70821767180695,0.008509921918336515
2023-04-03,17427.95,17428.05,17312.75,17398.05,0.009138955227741,1,0.0022062529702329137,17155.18,17104.565,17218.1875,17542.015,298.0,59.28182475914858,-110.07654970375734,-160.18188407819704,0.008353821167268299
2023-04-05,17422.3,17570.55,17402.7,17557.05,0.0023978971410346,1,0.009138955227740997,17269.45,17161.43,17216.322500000002,17530.999,568.6499999999978,68.87329635208117,-71.4685640890275,-142.43922008036313,0.007824477314296124
2023-04-06,17533.85,17638.7,17502.85,17599.15,0.0014148410576645,1,0.002397897141034555,17398.940000000002,17210.595,17210.7075,17522.429,491.65000000000146,73.53603603603604,-37.04728118188359,-121.36083230066723,0.007688397801570018
2023-04-10,17634.9,17694.1,17597.95,17624.05,0.0055747685690859,1,0.0014148410576646508,17507.609999999997,17257.809999999998,17204.190000000002,17512.539,472.1499999999978,73.76158398154008,-7.670523563101597,-98.62277055315411,0.007672926593345784
2023-04-11,17704.8,17748.75,17655.15,17722.3,0.0050839902270022,1,0.005574768569085897,17580.12,17322.35,17210.825,17504.619,645.3999999999978,73.4413260501036,23.270474839795497,-74.2441214745642,0.007478388948663165
2023-04-12,17759.55,17825.75,17717.25,17812.4,0.0008757943904245,1,0.005083990227002344,17662.99,17409.085,17230.8,17503.028000000002,867.3500000000022,81.55395573255714,54.43427159602652,-48.50844286044605,0.007122639290799367
2023-04-13,17807.3,17842.15,17729.65,17828.0,-0.0067954902400718,0,0.0008757943904245113,17717.18,17493.315,17264.484999999997,17507.501,842.2999999999993,79.9658958575943,79.47446254070019,-22.911861780216803,0.006049367565832697
2023-04-17,17863.0,17863.0,17574.05,17706.85,-0.0026373973914048,0,-0.006795490240071866,17738.72,17568.83,17297.6625,17508.659,755.1499999999978,71.69553149067576,88.52276641426943,-0.6249361413195551,0.006073538322959185
2023-04-18,17766.6,17766.6,17610.2,17660.15,-0.002344260949086,0,-0.0026373973914048943,17745.940000000002,17626.775,17332.0625,17508.619000000002,579.4500000000007,73.31787470515329,90.8777308005192,17.6755972470482,0.00600152871603025
2023-04-19,17653.35,17666.15,17579.85,17618.75,0.0003235189783611,1,-0.002344260949086019,17725.23,17652.675,17363.72,17508.668,259.0,79.03378727805553,88.38458060967969,31.8173939195745,0.006075438016593472
2023-04-20,17638.6,17684.45,17584.35,17624.45,-2.2695743697049e-05,0,0.000323518978361248,17687.640000000003,17675.315000000002,17389.94,17508.949,226.40000000000146,78.38258164852255,85.87872697742932,42.62966053114546,0.005972196020564662
2023-04-21,17639.75,17663.2,17553.95,17624.05,0.006771996221073,1,-2.2695743697065396e-05,17646.85,17682.015,17421.722499999996,17504.349000000002,67.0,80.79512664315475,82.90486755641177,50.68470193619872,0.0056802539209779125
2023-04-24,17707.55,17754.5,17612.5,17743.4,0.0014568797411994,1,0.006771996221073051,17654.16,17696.44,17453.517499999998,17503.925000000003,144.25,80.62384473197775,89.1509336219242,58.37794827334382,0.005669089173319473
2023-04-25,17761.55,17807.45,17716.85,17769.25,0.0024958847447133,1,0.0014568797411995682,17675.98,17710.96,17484.385000000002,17504.88,145.20000000000073,74.7043918918918,95.09071833282724,65.7205022852405,0.005666838771627923
2023-04-26,17767.3,17827.75,17711.2,17813.6,0.0056950868998967,1,0.002495884744713406,17714.95,17720.09,17521.22,17503.718,91.29999999999927,74.88770437803187,102.19863264099695,73.01612835639179,0.0054790532032955785
2023-04-27,17813.1,17931.6,17797.9,17915.05,0.0083700575772884,1,0.00569508689989684,17773.07,17730.355,17569.72,17504.15,102.64999999999782,73.02843175093263,114.6957320831134,81.35204910173611,0.005011026955604882
2023-04-28,17950.4,18089.15,17885.3,18065.0,0.0045751453086078,1,0.008370057577288481,17861.26,17754.055,17623.685,17508.32,237.0,76.31474891261355,135.14165635163226,92.10997055171535,0.005161554108112112
2023-05-02,18124.8,18180.25,18101.75,18147.65,-0.0031849853837826,0,0.004575145308607809,17942.11,17798.135000000002,17683.4825,17515.855,440.8000000000029,77.76540460282105,156.21362942409542,104.93070232619137,0.005027342493022783
2023-05-03,18113.8,18116.35,18042.4,18089.85,0.0091736526284076,1,-0.003184985383782646,18006.23,17841.105,17733.94,17519.055,429.6999999999971,70.36400908637576,166.33197152447246,117.21095616584759,0.005132928837633057
2023-05-04,18081.0,18267.45,18066.7,18255.8,-0.0102323645088135,0,0.009173652628407636,18094.67,17904.81,17778.7425,17523.854,637.0499999999993,72.66176019625856,185.60210312420168,130.88918555751843,0.0043324788724886125
2023-05-05,18117.3,18216.95,18055.45,18069.0,0.0108141014998063,1,-0.010232364508813596,18125.46,17949.265,17812.29,17524.517,444.5499999999993,60.48281861678984,183.6832363932299,141.44799572466073,0.005189244015961728
2023-05-08,18120.6,18286.95,18100.3,18264.4,8.486454523550034e-05,1,0.010814101499806439,18165.340000000004,18013.3,17847.6575,17530.921000000002,640.3500000000022,72.78038815117466,195.67405891006638,152.29320836174188,0.005323894757038752
2023-05-09,18303.4,18344.2,18229.65,18265.95,0.0026907990003256,1,8.486454523559672e-05,18189.0,18065.555,17880.997499999998,17539.348,522.5499999999993,75.69998303071417,202.96232089437035,162.4270308682676,0.005339674701676936
2023-05-10,18313.6,18326.75,18211.95,18315.1,-0.0009882555923799,0,0.002690799000325539,18234.05,18120.14,17915.55,17549.115999999998,545.8499999999985,79.34842162936718,210.28033446161862,171.99769158693783,0.005341513753705377
2023-05-11,18357.8,18389.7,18270.4,18297.0,0.0009728370771164,1,-0.0009882555923800274,18242.29,18168.48,17944.285,17563.97,483.40000000000146,78.0521376433784,212.17358914295255,180.0328710981408,0.005307854012670731
2023-05-12,18273.75,18342.75,18194.55,18314.8,0.0045891847030816,1,0.000972837077116484,18291.45,18208.455,17969.405000000002,17580.041,399.75,78.39904617029146,212.65891871786516,186.55808062208567,0.005245488581480041
2023-05-15,18339.3,18458.9,18287.9,18398.85,-0.0061063599083637,0,0.004589184703081672,18318.340000000004,18241.840000000004,17997.9475,17598.702,333.84999999999854,77.75331329127314,217.32054253048773,192.7105730037661,0.005291299526917902
2023-05-16,18432.35,18432.35,18264.35,18286.5,-0.0057282694884204,0,-0.006106359908363723,18322.45,18255.725,18026.93,17616.578,138.84999999999854,70.40675425099619,209.533831357694,196.0752246745517,0.005235769371881211
2023-05-17,18300.45,18309.0,18115.35,18181.75,-0.00284901068379,0,-0.005728269488420423,18295.78,18264.915,18053.01,17634.134,91.90000000000146,63.86367915646776,192.68915643476066,195.39801102659348,0.005410888094067629
2023-05-18,18287.5,18297.2,18104.85,18129.95,0.0040513073670915,1,-0.0028490106837900653,18262.370000000003,18252.329999999998,18078.57,17647.715000000004,-125.84999999999854,58.40701040607158,173.16367999730937,190.9511448207367,0.005430757248515449
2023-05-19,18186.15,18218.1,18060.4,18203.4,0.0060977619565575,1,0.004051307367091583,18240.09,18265.769999999997,18107.5175,17665.345,134.40000000000146,55.75898801597876,161.75182603637222,185.1112810638638,0.005454157703733042
2023-05-22,18201.1,18335.25,18178.85,18314.4,0.0018346219368365,1,0.006097761956557646,18223.200000000004,18270.77,18142.035,17679.746,50.0,56.778730842717195,159.82229001528322,180.0534828541477,0.005527667773175682
2023-05-23,18362.9,18419.75,18324.2,18348.0,-0.0034118160017439,0,0.001834621936836589,18235.5,18278.975,18172.265,17692.477,82.04999999999927,60.70495542193669,159.16955051140394,175.87669638559893,0.005409380794569552
2023-05-24,18294.8,18392.6,18262.95,18285.4,0.0019551117284828,1,-0.003411816001744006,18256.23,18276.005,18198.072500000002,17703.096999999998,-29.69999999999709,51.34252539912929,151.85051471193947,171.07146005086705,0.005528690157958455
2023-05-25,18268.9,18338.1,18202.4,18321.15,0.0097264636772253,1,0.001955111728482839,18294.47,18278.420000000002,18223.45,17717.728,24.150000000001455,63.25222052872254,147.23758906037256,166.30468585276816,0.005524612434257216
2023-05-26,18368.35,18508.55,18333.15,18499.35,0.0053677561644059,1,0.009726463677225405,18353.66,18296.875,18252.665,17739.457,184.54999999999927,62.575603489803584,156.160936893928,164.27593606100012,0.005757432176875942
2023-05-29,18619.15,18641.2,18581.25,18598.65,0.0018926104851694,1,0.005367756164405879,18410.510000000002,18316.855000000003,18279.3475,17768.344,199.8000000000029,66.12074813450934,169.2939195339568,165.27953275559148,0.005609459354233283
2023-05-30,18606.65,18662.45,18575.5,18633.85,-0.0053370613158309,0,0.0018926104851695325,18467.68,18351.59,18303.6575,17800.155,347.34999999999854,65.65646642762431,180.46199516892375,168.31602523825794,0.005563226316174479
2023-05-31,18594.2,18603.9,18483.85,18534.4,-0.0025169414709945,0,-0.005337061315831004,18517.480000000003,18386.855000000003,18325.885000000002,17831.4,352.65000000000146,60.797780405712906,179.22203169011846,170.49722652863005,0.005674993992284304
2023-06-01,18579.4,18580.3,18464.55,18487.75,0.0025070654893104,1,-0.0025169414709945714,18550.8,18422.635000000002,18337.482500000002,17861.443,357.7999999999993,57.6652040952002,172.4867664951562,170.8951345219353,0.005409580290323294
2023-06-02,18550.85,18573.7,18478.4,18534.1,0.0032237875051931,1,0.002507065489310456,18557.75,18455.705,18360.7375,17890.124,330.6999999999971,56.20156815993403,168.9416240604114,170.50443242963053,0.004774018734078162
2023-06-05,18612.0,18640.15,18582.8,18593.85,0.0002769733003117,1,0.003223787505193032,18556.79,18483.65,18377.21,17922.233,279.4499999999971,64.8070530423472,169.0052119071479,170.204588325134,0.004249259492820025
2023-06-06,18600.8,18622.75,18531.6,18599.0,0.0068498306360557,1,0.00027697330031184464,18549.82,18508.75,18393.8625,17952.063000000002,251.0,72.23554489741558,167.5398723351318,169.6716451271336,0.004247529963882856
2023-06-07,18665.6,18738.95,18636.0,18726.4,-0.004904840225564,0,0.00684983063605582,18588.219999999998,18552.85,18414.427499999998,17983.553,441.0,79.41510085318359,174.64549093443566,170.666414288594,0.004436772013299354
2023-06-08,18725.35,18777.9,18615.6,18634.55,-0.0038181764518058,0,-0.004904840225564033,18617.579999999998,18584.19,18431.305,18014.706000000002,313.3999999999978,70.88399128118185,170.89524350159263,170.71218013119375,0.004617494900997476
2023-06-09,18655.9,18676.65,18555.4,18563.4,0.002052425740974,1,-0.0038181764518058214,18623.440000000002,18590.595,18443.735,18047.072999999997,64.05000000000291,62.54534461910527,160.3337078376644,168.63648567248788,0.004737573008869148
2023-06-12,18595.05,18633.6,18559.75,18601.5,0.0061634814396689,1,0.0020524257409741953,18624.97,18590.879999999997,18453.8675,18079.389,2.849999999998545,62.714414685525206,153.2711518862925,165.5634189152488,0.004660883131707432
2023-06-13,18631.8,18728.9,18631.8,18716.15,0.0021238342287275,1,0.006163481439668939,18648.4,18599.11,18475.35,18114.678,82.30000000000291,70.53243719910392,155.13699948124122,163.4781350284473,0.004543526932023381
2023-06-14,18744.6,18769.7,18690.0,18755.9,-0.0036148625232595,0,0.002123834228727528,18654.3,18621.260000000002,18504.057500000003,18148.182,221.5,70.64438007502736,158.0018430444543,162.38287663164868,0.00424539396012251
2023-06-15,18774.45,18794.1,18669.05,18688.1,0.0073790272954447,1,-0.0036148625232594878,18665.010000000002,18641.295000000002,18531.965,18174.749,200.34999999999854,60.01273142008378,153.03724078720188,160.51374946275934,0.004290510042534981
2023-06-16,18723.3,18864.7,18710.5,18826.0,-0.0037474768936576,0,0.007379027295444818,18717.53,18670.485,18563.094999999998,18203.308,291.90000000000146,61.585894103857626,158.40415080460298,160.0918297311281,0.0044549696616644156
2023-06-19,18873.3,18881.45,18719.15,18755.45,0.0032657174314665,1,-0.0037474768936576197,18748.32,18686.644999999997,18585.1475,18227.276,161.60000000000218,55.98130841121504,155.1758990996641,159.10864360483532,0.004486388874499751
2023-06-20,18752.35,18839.7,18660.65,18816.7,0.0021337428985952,1,0.0032657174314665305,18768.43,18708.415,18608.5825,18251.627,217.70000000000073,64.42808954308481,155.76429563739657,158.4397740113476,0.004508400344224968
2023-06-21,18849.4,18875.9,18794.85,18856.85,-0.0045394644386521,0,0.002133742898595248,18788.620000000003,18721.46,18637.155,18276.283,130.4499999999971,68.99053303148783,157.65304739046042,158.28242868717015,0.004373716585227437
2023-06-22,18853.6,18886.6,18759.5,18771.25,-0.0056336152360657,0,-0.004539464438652163,18805.25,18735.13,18659.659999999996,18297.262,136.70000000000073,61.72790663171954,150.50773269681667,156.72748948909947,0.00457828421588161
2023-06-23,18741.85,18756.4,18647.1,18665.5,0.0013768717687713,1,-0.005633615236065759,18773.15,18745.340000000004,18667.9675,18314.324,102.09999999999854,53.3891490468758,134.7584663961352,152.33368487050663,0.0043600906402673865
2023-06-26,18682.35,18722.05,18646.7,18691.2,0.0067518404382811,1,0.001376871768771215,18760.3,18754.31,18672.594999999998,18331.588,89.70000000000073,54.278025241276936,122.93373107342268,146.45369411108985,0.004212295522856268
2023-06-27,18748.55,18829.25,18714.25,18817.4,0.008221114500409,1,0.0067518404382811426,18760.44,18764.435,18681.7725,18353.799,101.25,54.227053140096615,122.33561956903577,141.63007920267904,0.004445315679851951
2023-06-28,18908.15,19011.25,18861.35,18972.1,0.0114352127597894,1,0.008221114500408966,18783.489999999998,18786.055,18703.657499999998,18380.038,216.1999999999971,64.81457098968622,132.81361631552863,139.86678662524898,0.004541154190504668
2023-06-30,19076.85,19201.7,19024.6,19189.05,0.0069570927169401,1,0.011435212759789426,18867.05,18836.15,18738.722499999996,18411.444,500.9500000000007,74.34341076222708,156.8158802472135,143.2566053496419,0.004992930376521327
2023-07-03,19246.5,19345.1,19234.4,19322.55,0.0034389870902132,1,0.0069570927169402275,18998.46,18885.805,18778.145,18445.406000000003,496.5499999999993,76.11648375529714,184.48356987748411,151.50199825521034,0.005120108118349649
2023-07-04,19406.6,19434.15,19300.0,19389.0,0.0004899685388622,1,0.0034389870902133968,19138.02,18949.16,18817.902500000004,18480.705,633.5499999999993,75.25239256896222,209.35901252368058,163.0734011089044,0.00512282472496012
2023-07-05,19405.95,19421.6,19339.6,19398.5,0.0050931773075237,1,0.0004899685388621844,19254.239999999998,19007.34,18857.877500000002,18513.807,581.7999999999993,74.67741935483866,227.22029650547483,175.9027801882185,0.00511903704153218
2023-07-06,19385.7,19512.2,19373.0,19497.3,-0.0084883547978438,0,0.0050931773075237885,19359.28,19071.385,18896.4225,18548.368,640.4500000000007,80.35258814703687,246.50625636009136,190.02347542259307,0.005048173562609664
2023-07-07,19422.8,19523.6,19303.6,19331.8,0.0012466505964267,1,-0.008488354797843822,19387.829999999998,19127.44,18931.285,18578.732,560.5499999999993,68.58738791709544,245.6048715583238,201.13975464973922,0.005361202689445556
2023-07-10,19400.35,19435.85,19327.1,19355.9,0.0043139301194984,1,0.0012466505964268126,19394.5,19196.48,18970.91,18607.549000000003,690.4000000000015,72.84556557470614,244.02224960185777,209.71625364016293,0.005196355195766574
2023-07-11,19427.1,19515.1,19406.45,19439.4,-0.0028344496229308,0,0.0043139301194985435,19404.579999999998,19271.3,19012.805,18635.037,748.2000000000007,73.29766536964986,246.66239194819354,217.10548130176906,0.005219698078510483
2023-07-12,19497.45,19507.7,19361.75,19384.3,0.00151927075004,1,-0.00283444962293089,19401.739999999998,19327.989999999998,19046.2125,18659.77,566.8999999999978,69.51566951566952,241.52447051642957,221.9892791447012,0.005249452022083697
2023-07-13,19495.2,19567.0,19385.8,19413.75,0.0077651149314274,1,0.0015192707500399916,19385.03,19372.155000000002,19079.105,18686.248,441.65000000000146,74.80311920938843,237.09590562810627,225.0106044413822,0.005249038499597338
2023-07-14,19493.45,19595.35,19433.5,19564.5,0.0075110531830611,1,0.007765114931427508,19431.57,19409.7,19122.925,18712.422,375.4500000000007,83.53977018355458,242.9499256657109,228.59846868624797,0.00525501512776906
2023-07-17,19612.15,19731.85,19562.95,19711.45,0.0019176671427012,1,0.007511053183061112,19502.68,19448.59,19167.197500000002,18745.271,388.90000000000146,84.90540216907856,256.4902556021152,234.17682606942145,0.005261800149409899
2023-07-18,19787.5,19819.45,19690.2,19749.25,0.0042482625922504,1,0.0019176671427012515,19564.65,19484.614999999998,19216.8875,18774.968,360.25,83.93357852955087,267.1911949471323,240.77969984496366,0.005067217697484317
2023-07-19,19802.95,19851.7,19727.45,19833.15,0.007361412584486,1,0.004248262592250418,19654.420000000002,19528.08,19267.71,18806.311999999998,434.65000000000146,83.06008830869641,279.223085374746,248.46837695092015,0.005078791163339132
2023-07-20,19831.7,19991.85,19758.4,19979.15,-0.0117197178058126,0,0.007361412584486082,19767.5,19576.265,19323.825,18839.593,481.8500000000022,82.08397628522691,297.1144743379773,258.1975964283316,0.005184452600486898
2023-07-21,19800.45,19887.4,19700.0,19745.0,-0.0036794125094961,0,-0.011719717805812602,19803.6,19617.585,19372.5125,18868.553,413.2000000000007,65.85832801531582,289.06739190930966,264.37155552452725,0.005923255228330548
2023-07-24,19748.45,19782.75,19658.3,19672.35,0.000419370334505,1,-0.003679412509496105,19795.780000000002,19649.230000000003,19422.855000000003,18895.703999999998,316.4499999999971,60.58737809662582,273.6730408109579,266.23185258181337,0.005795927542516719
2023-07-25,19729.35,19729.35,19615.95,19680.6,0.0049642795443228,1,0.00041937033450500927,19782.05,19673.35,19472.325,18921.339,241.1999999999971,60.55052733936707,259.1512780893354,264.81573768331776,0.005810900117207906
2023-07-26,19733.35,19825.6,19716.7,19778.3,-0.0059863587871555,0,0.004964279544322769,19771.079999999998,19712.75,19520.37,18951.175,394.0,60.51804162299737,252.61426993889472,262.37544413443317,0.00575715219820778
2023-07-27,19850.9,19867.55,19603.55,19659.9,-0.0007044796769058,0,-0.005986358787155477,19707.23,19737.364999999998,19554.760000000002,18980.738,246.15000000000146,62.72988282765578,235.16887301260795,256.9341299100681,0.00589023445265643
2023-07-28,19659.75,19695.9,19563.1,19646.05,0.0054845630546598,1,-0.0007044796769059003,19687.44,19745.519999999997,19577.61,19011.06,81.54999999999927,61.34772576166436,217.715996526058,249.0905032332661,0.0054542898431188536
2023-07-31,19666.35,19772.75,19597.6,19753.8,-0.0010251192175682,0,0.00548456305465983,19703.73,19749.755,19599.172499999997,19042.068,42.349999999998545,62.0672449527902,210.15643806479056,241.303690199571,0.0053818246764556436
2023-08-01,19784.0,19795.6,19704.6,19733.55,-0.0104897496902483,0,-0.0010251192175683155,19714.32,19748.185,19616.4,19070.451,-15.700000000000728,63.773317032771956,200.2233772981017,233.08762761927716,0.005373064811815137
2023-08-02,19655.4,19678.25,19423.55,19526.55,-0.0074206657089961,0,-0.010489749690248296,19663.97,19717.525,19622.802499999998,19094.022,-306.6000000000022,53.9020340390203,173.6464963293438,221.19940136129048,0.005946887580000069
2023-08-03,19463.75,19537.65,19296.45,19381.65,0.006983409565233,1,-0.0074206657089961325,19608.32,19657.775,19617.019999999997,19115.947,-597.5,43.64905699697828,139.28630187998715,204.81678146502983,0.006077984170364104
2023-08-04,19462.8,19538.85,19436.45,19517.0,0.0041143618383972,1,0.006983409565233023,19582.510000000002,19634.975,19626.28,19139.863999999998,-228.0,43.19128821037149,121.57576432701171,188.16857803742624,0.0059617294412276705
2023-08-07,19576.85,19620.45,19524.8,19597.3,-0.001349675720635,0,0.004114361838397196,19551.21,19627.469999999998,19638.35,19161.823,-75.04999999999927,44.83321432214626,112.72020625186633,173.07890368031428,0.0060150377960345395
2023-08-08,19627.2,19634.4,19533.1,19570.85,0.0031526479432421,1,-0.0013496757206350463,19518.67,19616.495000000003,19644.9225,19181.267,-109.75,40.718329794762816,102.38755868585213,158.94063468142187,0.005965945952871618
2023-08-09,19578.8,19645.5,19467.5,19632.55,-0.0045562089489139,0,0.003152647943242215,19539.87,19601.92,19657.335,19201.241,-145.75,36.95717618725062,98.0473070750304,146.76196916014356,0.005947720396595382
2023-08-10,19605.55,19623.6,19495.4,19543.1,-0.0058741960077981,0,-0.0045562089489139534,19572.159999999996,19590.239999999998,19663.8025,19221.415,-116.80000000000291,41.47381756756751,86.39386427937279,134.6883481839894,0.006055340523490425
2023-08-11,19554.25,19557.75,19412.75,19428.3,0.0003216956707483,1,-0.005874196007798149,19554.42,19568.465,19656.9925,19240.226,-217.75,40.04811809321862,67.12129383514548,121.17493731422063,0.00594323305857899
2023-08-14,19383.95,19465.85,19257.9,19434.55,0.0015667972759853,1,0.0003216956707483565,19521.87,19536.54,19643.1475,19258.235,-319.25,39.950169505371086,51.75536207588084,107.29102226655269,0.005654256453912042
2023-08-16,19369.0,19482.75,19317.2,19465.0,-0.0051245825841253,0,0.0015667972759854099,19500.7,19509.685,19628.935,19275.658,-268.5499999999993,36.45950384648631,41.55578178499127,94.14397417024041,0.005646272292122507
2023-08-17,19450.55,19461.55,19326.25,19365.25,-0.0028453027975367,0,-0.005124582584125403,19447.239999999998,19493.555,19605.54,19290.983,-161.29999999999927,37.05688556995381,25.133822505405988,80.34194383727353,0.0056019244726822496
2023-08-18,19301.75,19373.8,19253.6,19310.15,0.0043215614586109,1,-0.0028453027975366973,19400.65,19486.405,19572.090000000004,19302.658,-71.5,35.76091564222132,7.58574816948385,65.79070470371559,0.005235995934140464
2023-08-21,19320.65,19425.95,19296.3,19393.6,0.0001469556967248,1,0.004321561458610956,19393.71,19474.065,19554.52,19317.839,-123.40000000000146,34.40962603878104,0.4077896650560433,52.714121695983685,0.004831498269312882
2023-08-22,19417.1,19443.5,19381.3,19396.45,0.0024514795233147,1,0.00014695569672484865,19386.09,19453.98,19540.725,19334.5,-200.84999999999854,35.186324485849894,-4.993263746280718,41.172644607530806,0.004790663219974105
2023-08-23,19439.2,19472.05,19366.6,19444.0,-0.0029469245011314,0,0.0024514795233148146,19381.89,19441.295,19528.895,19351.35,-126.84999999999854,45.78116216078092,-5.37479261559929,31.863157162904788,0.004836869409498012
2023-08-24,19535.15,19584.45,19369.0,19386.7,-0.0062362341192674,0,-0.0029469245011314316,19386.18,19416.71,19509.315000000002,19364.761000000002,-245.84999999999854,50.28346898680883,-10.183400218451425,23.453845686633546,0.004679362649787354
2023-08-25,19297.4,19339.55,19229.7,19265.8,0.00208919432362,1,-0.006236234119267436,19377.31,19388.98,19489.61,19374.959,-277.2999999999993,35.6670090151774,-23.479222127025423,14.067232123901753,0.004693719295836713
2023-08-28,19298.35,19366.85,19249.7,19306.05,0.0018957787843708,1,0.0020891943236200916,19359.8,19376.755,19472.61,19387.318,-122.25,32.585949177877424,-30.417780920044606,5.1702295151124815,0.0047443199407201505
2023-08-29,19374.85,19377.9,19309.1,19342.65,0.000248156276415,1,0.0018957787843707496,19349.04,19367.565,19452.0525,19397.651,-91.89999999999782,36.51937618147468,-32.58767420893855,-2.3813512296977253,0.004555776049978236
2023-08-30,19433.45,19452.8,19334.75,19347.45,-0.0048404311679317,0,0.00024815627641494586,19329.730000000003,19355.81,19432.747499999998,19409.490999999998,-117.54999999999927,31.944268524382608,-33.53345756395356,-8.611772496548893,0.004564900594907465
2023-08-31,19375.55,19388.2,19223.65,19253.8,0.0094267105714196,1,-0.004840431167931758,19303.15,19344.665,19419.109999999997,19418.233,-111.45000000000073,31.775229935744036,-41.36296352513091,-15.162010702265297,0.00409603455736315
2023-09-01,19258.15,19458.55,19255.7,19435.3,0.004810833895026,1,0.009426710571419639,19337.05,19357.18,19421.792500000003,19429.802,125.14999999999782,50.406787540678756,-32.54718655995748,-18.639045873803735,0.004363719455328969
2023-09-04,19525.05,19545.15,19432.85,19528.8,0.0023606161156856,1,0.004810833895026123,19381.6,19370.7,19422.3825,19444.953,135.20000000000073,54.97282752070911,-17.810641227581073,-18.4733649445592,0.0042088808179362855
2023-09-05,19564.65,19587.05,19525.75,19574.9,0.0018467527292603,1,0.002360616115685721,19428.05,19388.545000000002,19421.2625,19463.141,178.45000000000073,55.704349631475196,-2.3844516796816606,-15.255582291583693,0.004137155954247401
2023-09-06,19581.2,19636.45,19491.5,19611.05,0.0059150325964188,1,0.0018467527292602703,19480.769999999997,19405.25,19423.2725,19481.537999999997,167.04999999999927,63.660108925197235,12.612528184679832,-9.681960196330989,0.004145998403031955
2023-09-07,19598.65,19737.0,19550.05,19727.05,0.0047092697590365,1,0.00591503259641879,19575.42,19439.285,19427.9975,19499.731,340.34999999999854,71.6999791796792,33.4721274723197,-1.051142662600852,0.004295969251609598
2023-09-08,19774.8,19867.15,19728.05,19819.95,0.0089001233605532,1,0.004709269759036516,19652.35,19494.7,19441.84,19516.688,554.1500000000015,71.97567135714651,56.8444958318978,10.52798503629888,0.004249862834028461
2023-09-11,19890.0,20008.15,19865.35,19996.35,-0.0001575287489965,0,0.008900123360553236,19745.86,19563.73,19470.2425,19532.834000000003,690.2999999999993,76.2285764253234,88.58017479359114,26.13842298775733,0.004328084752510985
2023-09-12,20110.15,20110.35,19914.65,19993.2,0.0038413060440549,1,-0.00015752874899654934,19829.519999999997,19628.785,19498.175,19546.247,650.5499999999993,74.98180494905387,112.18356799955654,43.34745199011718,0.004335984486719375
